Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Disney Princess Ensemble Celebration Cake,No ratings yet,Nan,10.00,"Sponge with a layer of raspberry jam and sweet filling, covered with soft icing and edible decorations.","Sugar, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Pasteurised Egg, Rapeseed Oil, Glucose Syrup, Glucose-Fructose Syrup, Humectant (Glycerine), Palm Oil, Raspberry Concentrate, Inulin, Palm Stearin, Maize Starch, Tapioca Starch, Raising Agents (Diphosphates, Sodium Bicarbonate), Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate, Mono and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids, Soya Lecithin, Sunflower Lecithin), Wheat Starch, Fructo-Oligosaccharides, Preservative (Potassium Sorbate), Gelling Agent (Pectin), Stabilisers (Tragacanth, Xanthan Gum), Acidity Regulators (Citric Acid, Sodium Citrates), Colours (Beetroot Red, Curcumin, Riboflavin, Anthocyanins), Acacia Gum, Skimmed Milk Powder, Dried Egg White, Flavouring, Concentrate (Spirulina), Sweet Filling 9%, Raspberry Jam 7%",Nan,Energy 1669kJ851kJ-397kcal202kcalFat 13.1g6.7g of which,https://www.tesco.com/groceries/en-GB/products/307158954
Friends Chocolate Celebration Cake,No ratings yet,Nan,10.00,Chocolate sponge filled and covered with chocolate flavoured frosting and decorated with edible decorations.,"Sugar, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Pasteurised Egg, Palm Oil, Glucose Syrup, Fat Reduced Cocoa Powder, Humectant (Glycerine), Cocoa Butter, Whey Solids (Milk), Maize Starch, Whole Milk Powder, Cocoa Mass, Skimmed Milk Powder, Raising Agents (Diphosphates, Sodium Bicarbonate), Wheat Starch, Flavouring, Whey Powder (Milk), Lactose (Milk), Emulsifiers (Mono- and Diglycerides of Fatty Acids, Soya Lecithin, Sunflower Lecithin, Sucrose Esters of Fatty Acids), Preservative (Potassium Sorbate), Colours (Riboflavin, Beetroot Red, Anthocyanins, Curcumin, Iron Oxide, Titanium Dioxide), Caramelised Sugar Syrup, Concentrate (Spirulina), Acidity Regulator (Citric Acid), Stabiliser (Xanthan Gum), Dried Egg White, Chocolate Flavoured Frosting 21%",Nan,Energy1855kJ1061kJ-444kcal254kcalFat22.9g13.1gof,https://www.tesco.com/groceries/en-GB/products/306945911
Peppa Pig Traybake,No ratings yet,Nan,8.00,"Chocolate sponge base topped with a milk chocolate frosting, decorated with multi coloured sugar sprinkles and an edible coloured sugar plaque.","Sugar, Fortified Wheat Flour (Wheat Flour Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Pasteurised Whole Egg, Glucose Syrup, Fat Reduced Cocoa Powder, Palm Oil, Humectant (Glycerol), Pasteurised Egg White, Wheat Starch, Cocoa Butter, Cocoa Mass, Raising Agents (Disodium Diphosphate, Sodium Hydrogen Carbonate), Emulsifiers (Mono and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids, Soya Lecithin, Sunflower Lecithin), Cornflour, Skimmed Milk Powder, Preservative (Potassium Sorbate), Whey Powder (Milk), Milk Fat, Rice Flour, Coconut Oil, Shea Fat, Stabiliser (Xanthan Gum), Colours (Riboflavin, Curcumin, Beetroot Red, Anthocyanins, Lutein, Paprika Extract), Thickener (Sodium Carboxy Methyl Cellulose), Sal Oil, Fruit & Vegetable Concentrates (Spirulina, Radish, Apple, Blackcurrant), Shea Oil, Mango Kernel Oil, Flavouring, Maize Starch, Spirulina Extract, Glazing Agent (Shellac), Chocolate Frosting (30%), Plaque (2%), Multi Coloured Confetti (1%)",Nan,Energy 1726kJ837kJ-412kcal200kcalFat 18.5g9.0g of which: ,https://www.tesco.com/groceries/en-GB/products/306952522
Cadbury Heroes Party Cupcakes 9 Pack,No ratings yet,Nan,6.50,"Chocolate flavoured sponge topped with chocolate flavoured frosting, decorated with a milk chocolate flake piece.
Chocolate and honeycomb flavour sponge topped with honeycomb flavour frosting, decorated with milk chocolate coated honeycomb pieces and a dusting of cocoa powder.
Chocolate flavoured sponge topped with chocolate flavoured frosting, decorated with milk chocolate chunks.",Store in a cool dry place,Nan,Energy 2155kJ/8400kJ/-515kcal2000kcalFat 31.0g70g of which Saturates 9.2g20gCarbohydrate 56.1g260g of which Sugars 40.6,https://www.tesco.com/groceries/en-GB/products/306939527
Just Love Vegan Vanilla Cake,(14),3.6,4.00,Sponge Cake Covered with Vanilla Flavoured Frosting Decorated with Edible Sugar Decorations.,"Sugar, Vegetable Oils (Rapeseed Oil, Palm Oil), Wheat Flour (Calcium Carbonate, Iron, Niacin, Thiamine), Soya Protein (Water, Hulled Soya Beans, Acidity Regulators (Dipotassium Phosphate, Monopotassium phosphate), Calcium Carbonate, Flavourings, Sea Salt, Stabiliser (Gellan Gum)), Humectant (Vegetable Glycerine), Water, Glucose syrup, Salt, Calcium Carbonate, Edible Decorations (Sugar, Wheat starch, Water, Glucose Syrup, Paprika Extract, Vegetable Oil (Coconut), Concentrates (Spirulina, Safflower, Radish, Carrot, Blackcurrant, Beetroot), Colour (Curcumin), Glazing Agent (Carnauba wax)), Emulsifiers (Mono- and Diglycerides of Fatty Acids, Carboxymethylcellulose), White Wine Vinegar, Raising Agents (Sodium Bicarbonate, Calcium Phosphate), Flavourings, Corn Starch, Thickener (Xanthan Gum), Preservative (Potassium Sorbate), Colour (Lutein), Antioxidants (Citric Acid, Ascorbic Acid)",Nan,"Energy kJ188910208,400Energy kcal45124412%2,000Fat22.8g12.3g18%70g- of which saturates6.6g3.6g18%20gCarbohydrate59.5g32g12%260g- of which are sugar40.9g22g24%90gProt",https://www.tesco.com/groceries/en-GB/products/306934325
Tesco Large White Sourdough Bloomer 650G,(2),4,2.50,White sourdough loaf.,"INGREDIENTS: Wheat Flour, Water, Salt, Malted Barley Flour.",Energy 1019kJ / 240kcal ,Energy1019kJ / 240kcal826kJ / 195kcalFat1.1g0.9gSaturates0.2g0.2gCarbohydrate46.8g37.9gSugars1.5g1.2gFibre2.3g1.,https://www.tesco.com/groceries/en-GB/products/306827907
Wicked Kitchen 6 Lemon Cupcakes,(5),3.4,3.50,6 Vanilla flavoured sponge cakes topped with lemon flavoured frosting and decorated with lemon sugar crunch.,"INGREDIENTS: Lemon Flavoured Frosting (35%) [Icing Sugar, Palm Oil, Rapeseed Oil, Comminuted Lemon (Sulphites), Flavouring, Acidity Regulator (Citric Acid), Colour (Lutein), Emulsifier (Mono- and Di-Glycerides of Fatty Acids)], Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Rapeseed Oil, Coconut, Cider Vinegar, Flavouring, Humectant (Glycerol), Raising Agents (Sodium Bicarbonate, Potassium Carbonates, Disodium Diphosphate, Calcium Phosphates), Preservative (Potassium Sorbate), Shea Fat, Salt, Palm Oil, Acidity Regulator (Citric Acid), Colour (Curcumin), Emulsifier (Sunflower Lecithins).",Energy 2029kJ / 486kcal ,Energy2029kJ / 486kcal1076kJ / 257kcalFat28.1g14.9gSaturates8.6g4.6gCarbohydrate55.5g29.4gSugars39.0g20.7gFibre0.9g0.,https://www.tesco.com/groceries/en-GB/products/305963574
Wicked Kitchen 6 Chocolate Cupcakes,(3),4,3.50,6 Chocolate sponge cakes topped with caramel flavoured frosting and decorated with chocolate drizzle.,"INGREDIENTS: Caramel Flavoured Frosting (34%) [Icing Sugar, Palm Oil, Rapeseed Oil, Colour (Plain Caramel), Humectant (Glycerol), Emulsifier (Mono- and Di-Glycerides of Fatty Acids)], Sugar, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Rapeseed Oil, Strawberry Purée, Coconut, Humectant (Glycerol), Fat Reduced Cocoa Powder, Glucose Syrup, Cocoa Mass, Raising Agents (Sodium Bicarbonate, Potassium Carbonates, Disodium Diphosphate, Calcium Phosphates), Concentrated Beetroot Juice, Modified Maize Starch, Cocoa Butter, Preservatives (Potassium Sorbate, Calcium Propionate), Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Di-Glycerides of Fatty Acids, Soya Lecithins), Gelling Agent (Pectins), Flavouring, Maize Starch, Acidity Regulators (Citric Acid, Sodium Citrate, Potassium Hydroxide), Colour (Anthocyanins).",Energy 1961kJ / 469kcal ,Energy1961kJ / 469kcal1039kJ / 248kcalFat23.9g12.7gSaturates7.8g4.1gCarbohydrate59.4g31.5gSugars40.2g21.3gFibre2.4g1.,https://www.tesco.com/groceries/en-GB/products/305985444
Festive Doughnuts 12 Pack,(1),1,3.00,12 ring doughnuts with a chocolate icing and coloured sugar sprinkles.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Chocolate Icing (12%)(Sugar, Palm Oil, Coconut Oil, Fat Reduced Cocoa Powder, Dried Skimmed Milk, Cornflour, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Soya Lecithins)), Coloured Sugar Strands (6%)(Icing Sugar, Wheat Starch, Modified Maize Starch, Water, Glazing Agent (Acacia, Shellac), Radish Concentrate, Glucose Syrup, Colour (Copper Complexes of Chlorophylls and Chlorophyllins), Antioxidant (Citric Acid), Coconut Oil, Lemon Concentrate, Blackcurrant Concentrate), Rapeseed Oil, Yeast, Maize Starch, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate), Dextrose, Sugar, Raising Agents (Potassium Bicarbonate, Calcium Dihydrogen Diphosphate, Calcium Phosphate), Dried Skimmed Milk, Salt, Soya Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1835kJ / 440kcal ,Energy1835kJ / 440kcal1064kJ / 255kcalFat26.7g15.5gSaturates12.7g7.4gCarbohydrate43.3g25.1gSugars11.8g6.8gFibre2.2g1.,https://www.tesco.com/groceries/en-GB/products/294091850
Deli Kitchen 4 Sliced Focaccia 360G,(5),5,1.35,4 Sliced Flatbreads,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Extra Virgin Olive Oil (6.0%), Yeast, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate, Calcium Phosphate), Spirit Vinegar, Salt, Preservative (Calcium Propionate)",Energy per 100g ,Energy kJ11491034-8400Energy Kcal272245122000Fat 5.5g4.9g770 of which saturates 0.9g0.8g420Carbohydrate 44.1g39.7g-- of which sugars 3.6g3.2g490Fibre 3.3g3.0g--Protein 10.0g9.0g--Salt 0.83g0.,https://www.tesco.com/groceries/en-GB/products/305525978
Mcvitie Moments White Chocolate Cream Brownies 5 Pack,No ratings yet,Nan,1.85,Cakes with a White Chocolate and Cream Topping Covered in Milk Chocolate,"Milk Chocolate (29%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Dried Whey (Milk), Butter Oil (Milk), Vegetable Fats (Shea, Palm), Emulsifiers (Soya Lecithin, E476), Natural Flavouring], Sugar, Vegetable Oils (Palm, Rapeseed), Water, Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Humectant (Glycerine), White Chocolate Pieces (3.5%) [Sugar, Cocoa Butter, Dried Whole Milk, Dried Skimmed Milk, Emulsifier (Soya Lecithin), Natural Flavouring], Barley Malt Extract, Calcium Carbonate, Fat Reduced Cocoa Powder, Dried Glucose Syrup, Emulsifiers (E475, E471, Soya Lecithin, Sunflower Lecithin), Glucose Syrup, Dried Whole Egg, Milk Proteins, Sweetened Condensed Skimmed Milk, Dried Egg White, Salt, Butter (Milk), Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Modified Starch, Preservative (Potassium Sorbate), Invert Sugar Syrup, Stabiliser (Pectins), Glucose-Fructose Syrup",Energy Per 100g ,Energy (kJ)1908630 (kcal)457151Fat 24.9g8.2gof which Saturates 12.2g4.0gCarbohydrate 55.3g18.2gof which,https://www.tesco.com/groceries/en-GB/products/306658502
Mcvities Moments 5 Double Chocolate Fudge Brownies,(1),5,1.85,Cakes with a Chocolate Flavour Cream Topping Covered in Milk Chocolate,"Milk Chocolate (29%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Dried Whey (Milk), Butter Oil (Milk), Vegetable Fats (Shea, Palm), Emulsifiers (Soya Lecithin, E476), Natural Flavouring], Sugar, Water, Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Palm, Rapeseed), Humectant (Glycerine), Chocolate Flavour Filling [Plain Chocolate (2.5%) (Cocoa Mass, Sugar, Cocoa Butter, Emulsifier (Soya Lecithin), Natural Flavouring), Glucose Syrup, Sweetened Condensed Skimmed Milk, Vegetable Oil (Palm), Water, Acid (Tartaric Acid), Preservative (Potassium Sorbate), Emulsifier (E435)], Fat Reduced Cocoa Powder, Barley Malt Extract, Glucose Syrup, Partially Inverted Sugar Syrup, Dried Glucose Syrup, Emulsifiers (E471, E475, Soya Lecithin, Sunflower Lecithin), Dried Whole Egg, Milk Proteins, Dried Egg White, Sweetened Condensed Skimmed Milk, Modified Starch, Salt, Butter (Milk), Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Preservative (Potassium Sorbate), Invert Sugar Syrup, Stabiliser (Pectins), Glucose-Fructose Syrup",Energy Per 100g ,Energy (kJ)1798593 (kcal)429142Fat 20.0g6.6gof which Saturates 10.0g3.3gCarbohydrate 59.3g19.6gof which,https://www.tesco.com/groceries/en-GB/products/306821292
Tesco 4 Festive Doughnuts,No ratings yet,Nan,1.20,Ring doughnuts with a chocolate flavour icing topped coloured sugar sprinkles,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Chocolate Icing (12%)(Sugar, Palm Oil, Coconut Oil, Fat Reduced Cocoa Powder, Dried Skimmed Milk, Cornflour, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Soya Lecithins)), Coloured Sugar Strands (6%)(Icing Sugar, Wheat Starch, Modified Maize Starch, Water, Glazing Agent (Acacia, Shellac), Radish Concentrate, Glucose Syrup, Colour (Copper Complexes of Chlorophylls and Chlorophyllins), Antioxidant (Citric Acid), Coconut Oil, Lemon Concentrate, Blackcurrant Concentrate), Rapeseed Oil, Yeast, Maize Starch, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate), Dextrose, Sugar, Raising Agents (Potassium Bicarbonate, Calcium Dihydrogen Diphosphate, Calcium Phosphate), Dried Skimmed Milk, Salt, Soya Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1835kJ / 440kcal ,Energy1835kJ / 440kcal1064kJ / 255kcalFat26.7g15.5gSaturates12.7g7.4gCarbohydrate43.3g25.1gSugars11.8g6.8gFi,https://www.tesco.com/groceries/en-GB/products/308101818
Hovis Glorious Grains 600G,(2),5,1.25,"Sliced Multigrain bread, with 7 Sprouted Grains and topped with Spelt Wheat Flakes","Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Water, Sourdough Soaked Sprouted Mixed Grains (9%) (contains: Rye Sourdough, Rye Grains, Wheat Grains, Spelt Grains, Spelt Sourdough, Oats, Barley Grains, Buckwheat, Teff), Wheatgerm, Wheat Protein, Spelt Wheat Flakes (2%), Yeast, Salt, Fermented Wheat Flour, Soya Flour, Sunflower Seeds, Brown Linseed, Golden Linseed, Emulsifiers: E471, E472e, E322 (Rapeseed), Caramelised Sugar, Palm Fat, Flour Treatment Agent: Ascorbic Acid",Energy 988kJ/234kcal ,Energy 988kJ/234kcal425kJ/101kcal5%Fat 2.3g1.0g1% of which saturates 0.3g0.1g1%Carbohydrate 40.5g17.4g7% of which sugars 3.8g1.6g2%Fibre 5.1g2.2gProtein 10.4g4.5g9%Salt 1.01g0.44g7%Vitamin B1 0.21 mg 19% RI0.09 mg 8% RIPhosphorus 161 mg 23% RI69 mg 10% RICopper 0.21 mg 21% RI0.09 mg 9% RIManganese 1.30 mg 65% RI0.56 mg 28,https://www.tesco.com/groceries/en-GB/products/305990345
Tesco Chocolate & Caramel Doughnuts 2 Pack,No ratings yet,Nan,1.30,"2 Fried doughnuts with a caramel sauce filling, topped with chocolate flavoured icing and caramel drops.","INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Caramel Sauce Filling (16%) [Partially Inverted Refiners Syrup, Glucose Syrup, Water, Sugar, Milk Fat, Whole Milk, Modified Maize Starch, Salt, Emulsifier (Soya Lecithins), Gelling Agent (Pectins), Flavouring], Water, Caramel Drops (12%) [Sugar, Cocoa Butter, Dried Whole Milk, Whey Powder (Milk), Cocoa Mass, Emulsifier (Soya Lecithins), Flavouring, Colour (Paprika Extract)], Palm Oil, Chocolate Flavoured Icing [Sugar, Palm Oil, Coconut Oil, Cocoa Powder, Dried Skimmed Milk, Cornflour, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Sunflower Lecithins)], Rapeseed Oil, Yeast, Maize Starch, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate), Dextrose, Sugar, Raising Agents (Potassium Bicarbonate, Calcium Dihydrogen Diphosphate, Calcium Phosphate), Dried Skimmed Milk, Salt, Soya Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1797kJ / 430kcal ,Energy1797kJ / 430kcal1348kJ / 323kcalFat24.1g18.1gSaturates12.4g9.3gCarbohydrate49.3g37.0gSugars20.9g15.7gFibre0.8g0.6,https://www.tesco.com/groceries/en-GB/products/306798595
Tesco Apple Crumble Doughnuts 2 Pack,(8),1.5,1.30,"2 Fried doughnuts with spiced apple filling, topped with icing and a cinnamon biscuit crumb.","INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Apple Filling (16%)[Sugar, Water, Glucose-Fructose Syrup, Concentrated Apple Juice, Modified Maize Starch, Thickeners (Pectin, Carrageenan), Cinnamon, Acidity Regulator (Citric Acid), Flavouring, Caramelised Sugar Syrup], Water, Palm Oil, Green Icing (9%) [Sugar, Palm Oil, Coconut Oil, Dried Skimmed Milk, Cornflour, Sunflower Oil, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Sunflower Lecithins), Colour (Titanium Dioxide), Maltodextrin, Flavouring, Vegetable Extracts (Safflower, Radish, Spirulina), Sucrose Syrup, Acidity Regulator (Citric Acid), Water], Cinnamon Biscuit Crumb (7%) [Wheat Flour, Sugar, Palm Fat, Glucose-Fructose Syrup, Spices (Cinnamon, Clove, Nutmeg, Pimento, Mace, Ginger, Cardamom), Coriander, Salt, Raising Agent (Sodium Carbonate), Flavouring, Caramelised Sugar Syrup, Orange Peel, Ground Vanilla Pods], Rapeseed Oil, Yeast, Maize Starch, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate), Dextrose, Sugar, Raising Agents (Potassium Bicarbonate, Calcium Dihydrogen Diphosphate, Calcium Phosphate), Dried Skimmed Milk, Salt, Soya Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1189kJ / 284kcal ,Energy1189kJ / 284kcal1675kJ / 401kcalFat14.9g20.9gSaturates8.1g11.4gCarbohydrate33.4g47.1gSugars13.9g19.6gFibre2.5g3.,https://www.tesco.com/groceries/en-GB/products/306808464
Tesco 10 Caramel Cake Bars,No ratings yet,Nan,1.35,"10 Chocolate sponge cake bars topped with caramel flavour frosting, covered with milk chocolate.","INGREDIENTS: Milk Chocolate (36%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Milk Fat, Shea Fat, Palm Oil, Sal Fat, Emulsifiers (Soya Lecithins, Polyglycerol Polyricinoleate), Flavouring], Caramel Flavour Frosting (26%) [Sugar, Palm Oil, Rapeseed Oil, Dried Glucose Syrup, Humectant (Glycerol), Colour (Plain Caramel), Flavouring, Maize Starch, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Salt], Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Pasteurised Egg, Humectant (Glycerol), Dextrose, Soya Flour, Fat Reduced Cocoa Powder, Whey Powder (Milk), Raising Agents (Disodium Diphosphate, Potassium Carbonate), Preservative (Potassium Sorbate), Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), Wheat Starch.",Energy 1929kJ / 461kcal ,Energy1929kJ / 461kcal579kJ / 138kcalFat21.9g6.6gSaturates13.0g3.9gCarbohydrate59.9g18.0gSugars50.8g15.2gFibre1.3g0.,https://www.tesco.com/groceries/en-GB/products/306929263
Slooow Crispy Rustic Rolls With Honey 360G,(16),4.9,1.50,"Organic wheat roll, partially baked","Wheat Flour*, Water, Baking Agents* (Rye Flour*, Wheat Flour*, Sugar*, Malted Wheat Flour*, Malted Barley Flour*, Wheat Starch*, Acerola Powder*, Maltodextrin*), Rock Salt, Extra Virgin Olive Oil*, Honey* 1, 3%, Yeast*, Rice Semiola*, * from controlled Ecological Cultivation",Nan,"Energy1098 kJ988 kJ-259 kcal233 kcalTotal fat1,9 g1,7 gSaturated Fat0,3 g0,",https://www.tesco.com/groceries/en-GB/products/306932863
Menissez Multigrain Sourdough Baguette 250G,(4),2.8,1.15,Part Baked Multigrain Baguette,"Wheat Flour, Water, Wheat Sourdough, Yeast, Brown Linseeds (1, 9%), Ethylalcohol, Yellow Linseeds (1, 3%), Millet Seeds (1, 3%), Salt, Sunflower Seeds (1%), Malted Wheat Flour, Wheat Gluten, Rye Flour, Roasted Malted Barley Flour, Roasted Malted Wheat Flour, Oat Flour, Barley Malt Extract, Malted Barley Flour, Antioxidant: Ascorbic Acid, Deactivated Yeast",Nan,Energy 1087 kJ / 257 kcalF,https://www.tesco.com/groceries/en-GB/products/307145226
Tesco Poppy Seed Vienna Rolls 4 Pack,(4),3.5,1.00,White roll topped with poppy seeds for extra crunch.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Poppy Seeds (2.5%), Yeast, Fermented Durum Wheat Flour, Rapeseed Oil, Salt, Sugar, Palm Oil, Thickener (Guar Gum), Flour Treatment Agent (Ascorbic Acid).",Energy 1094kJ / 259kcal ,Energy1094kJ / 259kcal777kJ / 184kcalFat2.2g1.6gSaturates0.5g0.4gCarbohydrate48.2g34.2gSugars3.7g2.6gFibre3.9g2.,https://www.tesco.com/groceries/en-GB/products/306810057
Tesco 8 Mini Wholemeal Tortilla Wraps,No ratings yet,Nan,0.70,8 Mini wholemeal wheat tortilla wraps.,"INGREDIENTS: Wholemeal Wheat Flour, Water, Palm Oil, Humectant (Glycerol), Sugar, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Acidity Regulator (Citric Acid), Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Preservatives (Potassium Sorbate, Calcium Propionate), Salt, Wheat Starch, Flour Treatment Agent (L-Cysteine).",Energy 1178kJ / 279kcal ,Energy1178kJ / 279kcal365kJ / 87kcalFat5.2g1.6gSaturates2.5g0.8gCarbohydrate45.7g14.2gSugars3.3g1.0gFibre6.9g2.,https://www.tesco.com/groceries/en-GB/products/306953969
Bfree 7 Grain Pitta Bread 220G,(1),5,2.50,Wholegrain Pitta Breads,"Water, Wholegrain Flours 25% (Wholegrain Sorghum Flour, Wholegrain Millet Flour, Wholegrain Rice Flour, Buckwheat Flour, Wholegrain Teff Flour, Wholegrain Amaranth Flour, Wholegrain Quinoa Flour), Corn Starch, Potato Starch, Bamboo Fibre, Tapioca Starch, Thickening Agents (Xanthan Gum, Guar Gum, Hydroxypropyl Methylcellulose), Brown Milled Linseed, Glycerol, Apple Fibre, Inulin, Potato Protein, Sourdough (Fermented Rice, Corn and Quinoa Flour), Psyllium, Yeast, Pea Protein, Apple Juice Concentrate, Rapeseed Oil, Salt, Apple Extract, Preservative (Sorbic Acid), Acids (Citric Acid, Malic Acid, Tartaric Acid)",Nan,Energy 907kJ/215kcal499kJ/118kcalFat 2.9g1.6g of which saturates 0.5g0.3gCarbohydrate 37.7g20.7g of which sugars 3.7g2.0gFibre 8.2g4.5gProtein 5.5g3.0gSalt 1g0.6g**This ,https://www.tesco.com/groceries/en-GB/products/303617798
